Manhattan,1,2,3,4,5,6,7,8,9,10
0.0,728.9243139995409,3797.8990780180675,212.18109038688192,374.8904224625678,577.4020758222025,499.15789394709685,645.7697774866793,1731.0643066429416,406.70122510554586
,0.0,3072.8886904466503,935.8853379058191,1100.833091013825,1303.8957233218873,1225.351713180189,1372.0922054892176,1005.2930456989247,490.9280581546785
,,0.0,4001.0380519416276,4170.304532612548,4372.788718801669,4294.952834221333,4440.719767637059,2513.4226602564104,3396.4200031055902
,,,0.0,171.36515415561516,375.2479208943975,296.25472354226696,443.49844537759145,1934.086959807074,609.749321623295
,,,,0.0,204.52292364239253,125.59678617977005,272.93491284339433,2102.8649228110594,779.3972267080745
,,,,,0.0,79.40168444202222,69.58987631971816,2306.3802505970652,983.019680661424
,,,,,,0.0,147.86570909768562,2227.555856782107,904.3702500156849
,,,,,,,0.0,2374.545430478822,1050.9162214834769
,,,,,,,,0.0,1327.5839795031056
,,,,,,,,,0.0
