Manhattan,1,2,3,4,5,6,7,8,9,10
0.0,15772.614899885255,20215.645980206544,9533.17084939759,5604.200489099255,3088.0543184882386,1311.039156985083,471.26571999995156,2369.4121590413606,3349.657086008631
,0.0,16003.499,7219.196666666668,10221.031,16105.3475,14909.169510714286,15434.460040787624,13950.575945454546,12776.883065217391
,,0.0,10690.484333333334,14613.552,17509.90275,18912.605410714285,19748.93569338959,17851.806836363638,16873.243673913043
,,,0.0,3935.2926666666663,8896.389208333332,8228.355075,9065.404333333334,7168.732963636363,6190.679311594203
,,,,0.0,5893.070125,4696.975382142857,5221.252805907173,3737.707,2564.1705434782607
,,,,,0.0,1781.8226714285715,2619.8113862517584,2162.8021454545456,3337.7462608695655
,,,,,,0.0,840.7225236939923,1068.9399724025977,2137.7882566770186
,,,,,,,0.0,1901.208756322721,2883.734536812817
,,,,,,,,0.0,1176.4504256916996
,,,,,,,,,0.0
